,pretty_formula,D_max,composition,mean simul. packing efficiency,mean abs simul. packing efficiency,dist from 1 clusters |APE| < 0.010,PymatgenData mean X,PymatgenData std_dev X,PymatgenData mean group,PymatgenData std_dev group,PymatgenData mean block,PymatgenData std_dev block,PymatgenData mean atomic_mass,PymatgenData std_dev atomic_mass,PymatgenData mean atomic_radius,PymatgenData std_dev atomic_radius,PymatgenData mean mendeleev_no,PymatgenData std_dev mendeleev_no,PymatgenData mean electrical_resistivity,PymatgenData mean thermal_conductivity,PymatgenData std_dev thermal_conductivity,PymatgenData mean melting_point,PymatgenData std_dev melting_point,Miedema_deltaH_amor,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,Yang omega,Yang delta,Miedema_deltaH_ami,Miedema_deltaH_am_min
3596,Hf56Nb29Si15,0.2,Hf56 Nb29 Si15,0.024726021,0.024726021,0.014142136,1.477,0.2900292,5.79,4.565626631,2.85,0.468938605,131.1100752,75.12770561,1.4535,0.203296182,56.12,16.02567791,0.000150234,51.04,57.4224795,2453.91,445.680317,-0.394245969,0.140972795,0.024732069,0.187963726,0.64633141,0.598288449,0.113736807,0.135254569,0.059044231
3597,Hf57Si15V28,0.2,Hf57 Si15 V28,-0.008799354,0.025614227,0.048605555,1.4824,0.298674186,5.78,4.592711504,2.85,0.471219765,120.215745,89.04219435,1.4265,0.214108562,56.37,16.03576528,0.00015025,44.29,58.7813946,2292.71,383.2382461,-0.422190147,0.163132137,0.024469821,0.161500816,0.650897227,0.513694012,0.122813827,0.133793158,-0.008612076
3598,Hf57Nb28Si15,0.2,Hf57 Nb28 Si15,0.024015243,0.02433824,0.009258201,1.474,0.291896834,5.78,4.592711504,2.85,0.471219765,131.9659114,75.57525707,1.4545,0.2046769,56.09,16.11856864,0.000150236,50.73,57.81757515,2451.47,446.1818145,-0.394005823,0.140293638,0.024469821,0.184339315,0.650897227,0.590414742,0.113864347,0.135392615,0.059303628
3599,Hf58Si15V27,0.2,Hf58 Si15 V27,-0.010960525,0.026302376,0.045961941,1.4791,0.300551499,5.77,4.621754262,2.85,0.473701192,121.49123,89.3570312,1.4285,0.215603693,56.33,16.13919455,0.000150251,44.21,59.13202257,2295.94,385.9960086,-0.419829446,0.1614205,0.024213075,0.158999193,0.655367232,0.508333464,0.122778638,0.133529607,-0.00618675
3600,Hf58Nb27Si15,0.2,Hf58 Nb27 Si15,0.023305053,0.024169357,0.019272482,1.471,0.293838522,5.77,4.621754262,2.85,0.473701192,132.8217476,76.03871688,1.4555,0.206139274,56.06,16.21834908,0.000150238,50.42,58.23527636,2449.03,446.8263644,-0.393645423,0.139628733,0.024213075,0.18079096,0.655367232,0.582249013,0.11398194,0.135523005,0.059586662
3601,Hf59Si15V26,0.2,Hf59 Si15 V26,-0.013123296,0.027056753,0.047565744,1.4758,0.302500438,5.76,4.652847021,2.85,0.476391742,122.766715,89.67708092,1.4305,0.217164607,56.29,16.24975833,0.000150253,44.13,59.5089838,2299.17,388.8830778,-0.417267815,0.159744409,0.023961661,0.156549521,0.659744409,0.502740506,0.122720876,0.133238623,-0.003630173
3602,Hf59Nb26Si15,0.2,Hf59 Nb26 Si15,0.022595454,0.023960114,0.032513733,1.468,0.295859646,5.76,4.652847021,2.85,0.476391742,133.6775838,76.51936702,1.4565,0.20768756,56.03,16.32534018,0.00015024,50.11,58.67678664,2446.59,447.6193145,-0.393144937,0.138977636,0.023961661,0.177316294,0.659744409,0.573792918,0.114089675,0.135638093,0.059906007
3607,Cu40Hf60Ni0,0.2,Cu40 Hf60,-0.023013657,0.023013657,0.141421356,1.54,0.424264069,6.8,4.949747468,3,0,132.5124,81.27768186,1.47,0.141421356,58.8,15.55634919,2.11E-07,173.8,266.5792565,2046.708,811.9212194,-0.126987085,0.105263158,0,0.342105263,0.552631579,0.701727257,0.10796649,0.098032003,-0.168242298
3608,Hf60Si15V25,0.2,Hf60 Si15 V25,-0.015287666,0.027877358,0.053033009,1.4725,0.30452666,5.75,4.686092131,2.85,0.479301293,124.0422,90.00319395,1.4325,0.218795845,56.25,16.36781615,0.000150254,44.05,59.91356387,2302.4,391.9078767,-0.414489278,0.158102767,0.023715415,0.154150198,0.664031621,0.496910043,0.122640734,0.132914571,-0.000932553
3609,Hf60Nb25Si15,0.2,Hf60 Nb25 Si15,0.021886444,0.023710508,0.046291005,1.465,0.297966078,5.75,4.686092131,2.85,0.479301293,134.53342,77.01860219,1.4575,0.209326462,56,16.43989873,0.000150242,49.8,59.14343536,2444.15,448.5667415,-0.392482135,0.138339921,0.023715415,0.173913043,0.664031621,0.565047593,0.114187639,0.135729362,0.060275757
3610,Hf61Si15V24,0.2,Hf61 Si15 V24,-0.017453635,0.028764192,0.061339221,1.4692,0.306636346,5.74,4.721603307,2.85,0.482440855,125.317685,90.33628227,1.4345,0.220502389,56.21,16.49376729,0.000150255,43.97,60.34719281,2305.63,395.0796619,-0.41147573,0.156494523,0.023474178,0.151799687,0.668231612,0.490836312,0.122538391,0.132551069,0.001917158
3611,Hf61Nb24Si15,0.2,Hf61 Nb24 Si15,0.021178024,0.023420541,0.060237625,1.462,0.300164249,5.74,4.721603307,2.85,0.482440855,135.3892562,77.53794452,1.4585,0.211061185,55.97,16.56242134,0.000150244,49.49,59.63669214,2441.71,449.6755268,-0.391632106,0.13771518,0.023474178,0.17057903,0.668231612,0.556013598,0.114275917,0.135787319,0.060711598
3612,Hf62Si15V23,0.2,Hf62 Si15 V23,-0.019621203,0.029717253,0.071501748,1.4659,0.308836269,5.73,4.759506942,2.85,0.485822699,126.59317,90.67732953,1.4365,0.222289715,56.17,16.62805536,0.000150257,43.89,60.81146172,2308.86,398.4086273,-0.408206719,0.154918668,0.0232378,0.149496514,0.672347018,0.484512814,0.122414012,0.132140924,0.004931375
3613,Hf62Nb23Si15,0.2,Hf62 Nb23 Si15,0.020470194,0.023090212,0.074258237,1.459,0.302461211,5.73,4.759506942,2.85,0.485822699,136.2450924,78.07906059,1.4595,0.212897493,55.94,16.693349,0.000150246,49.18,60.15818344,2439.27,450.9534453,-0.390566922,0.137103021,0.0232378,0.167312161,0.672347018,0.546690856,0.114354587,0.135801387,0.061231007
3614,Hf63Si15V22,0.2,Hf63 Si15 V22,-0.021790369,0.030736542,0.082840208,1.4626,0.311133868,5.72,4.79994363,2.85,0.489460509,127.868655,91.02740275,1.4385,0.22416386,56.13,16.77117366,0.000150258,43.81,61.308142,2312.09,401.9060232,-0.404659218,0.153374233,0.023006135,0.147239264,0.676380368,0.477932237,0.122267749,0.131676076,0.008123993
3615,Hf63Nb22Si15,0.2,Hf63 Nb22 Si15,0.019762953,0.022719522,0.088317609,1.456,0.304864729,5.72,4.79994363,2.85,0.489460509,137.1009286,78.64378104,1.4605,0.214841779,55.91,16.83317241,0.000150248,48.87,60.70971182,2436.83,452.4092695,-0.389255265,0.136503067,0.023006135,0.164110429,0.676380368,0.537078576,0.114423728,0.135759785,0.061853461
3616,Hf64Si15V21,0.2,Hf64 Si15 V21,-0.023961135,0.03182206,0.076838415,1.4593,0.31353735,5.71,4.843069942,2.85,0.493369554,129.14414,91.38766572,1.4405,0.226131494,56.09,16.92367138,0.00015026,43.73,61.83920786,2315.32,405.5842956,-0.400807391,0.151860289,0.022779043,0.145026576,0.680334093,0.471086361,0.122099741,0.13114755,0.011510482
3617,Hf64Nb21Si15,0.2,Hf64 Nb21 Si15,0.019056302,0.02230847,0.078740079,1.453,0.30738337,5.71,4.843069942,2.85,0.493369554,137.9567648,79.23412331,1.4615,0.216901142,55.88,16.9824382,0.00015025,48.56,61.29327842,2434.39,454.0528913,-0.387662006,0.135914958,0.022779043,0.160971906,0.680334093,0.527175163,0.114483413,0.135649401,0.062600678
3619,Hf65Si15V20,0.2,Hf65 Si15 V20,-0.008415803,0.03258126,0.062728871,1.456,0.31605579,5.7,4.889060505,2.85,0.497566896,130.419625,91.75939476,1.4425,0.228200006,56.05,17.08616087,0.000150261,43.65,62.40686264,2318.55,409.4572479,-0.396622358,0.15037594,0.022556391,0.142857143,0.684210526,0.463965944,0.121910112,0.130545416,0.015107969
3621,Al10Cu25Hf65,0.2,Al10 Cu25 Hf65,-0.001738786,0.023797325,0.102740233,1.481,0.363832733,6.65,5.137225818,2.9,0.422158527,134.6031539,85.27714756,1.47,0.157957257,58.5,16.57565912,2.28E-07,138.45,229.9287341,2061.6895,866.8610414,-0.281739374,0.118644068,0.006779661,0.257627119,0.616949153,0.689855061,0.093144972,0.095286413,-0.088022949
3622,Hf65Nb20Si15,0.2,Hf65 Nb20 Si15,0.01835024,0.021857056,0.070710678,1.45,0.31002662,5.7,4.889060505,2.85,0.497566896,138.812601,79.85231823,1.4625,0.219083484,55.85,17.14175621,0.000150251,48.25,61.91110916,2431.95,455.8954647,-0.385747739,0.135338346,0.022556391,0.157894737,0.684210526,0.516978112,0.114533716,0.135455668,0.063496846
3623,Hf66Si15V19,0.2,Hf66 Si15 V19,0.03158369,0.03158369,0.048638261,1.4527,0.318699258,5.69,4.938110444,2.85,0.502071628,131.69511,92.14399699,1.4445,0.23037761,56.01,17.25932622,0.000150262,43.57,63.01356968,2321.78,413.5402316,-0.392071963,0.148920328,0.022338049,0.14072971,0.688011914,0.456560582,0.121698976,0.12985879,0.018935269
3624,Hf66Nb19Si15,0.2,Hf66 Nb19 Si15,0.017644768,0.021365281,0.064807407,1.447,0.312805011,5.69,4.938110444,2.85,0.502071628,139.6684372,80.50084113,1.4635,0.221397615,55.82,17.31180797,0.000150253,47.94,62.56568553,2429.51,457.9495749,-0.383468282,0.134772897,0.022338049,0.154877141,0.688011914,0.506483882,0.114574703,0.135162442,0.064568871
3627,Co24Hf67Si9,0.2,Co24 Hf67 Si9,-0.032665721,0.032665721,0.057879185,1.4932,0.395196123,6.1,4.670873376,2.91,0.410763707,136.2599618,87.10751883,1.4615,0.20294875,56.51,15.38611015,9.02E-05,52.91,63.86729617,2255.17,513.8529277,-0.459078397,0.137174211,0.012345679,0.207133059,0.643347051,0.34971474,0.122515358,0.116738114,-0.093838072
3628,Co30Hf67P3,0.2,Co30 Hf67 P3,0.008500142,0.03093607,0.116404467,1.5007,0.428256905,5.83,4.111943998,2.97,0.251462476,138.1974714,84.9046841,1.4735,0.181875102,55.4,12.98881276,2.49E-07,45.41708,52.97988014,2218.939,698.7625073,-0.446155353,0.134138162,0.006036217,0.230717639,0.629107981,0.348748063,0.11563812,0.110580739,-0.104543278
3629,Co33Hf67P0,0.2,Co33 Hf67,0.003333073,0.02997427,0.152027958,1.4914,0.410121933,5.65,3.535533906,3,0,139.0362544,84.53942755,1.484,0.141421356,54.62,9.899494937,2.48E-07,48.41,54.44722215,2262.46,521.8448045,-0.27298881,0.133067199,0,0.242847638,0.624085163,0.385376971,0.105479027,0.115186668,-0.127191005
3630,Hf67Si15V18,0.2,Hf67 Si15 V18,0.030146015,0.030146015,0.034589734,1.4494,0.321478973,5.68,4.990438258,2.85,0.50690516,132.970595,92.54303208,1.4465,0.232673464,55.97,17.44393333,0.000150264,43.49,63.66208878,2325.01,417.85037,-0.387120578,0.147492625,0.022123894,0.138643068,0.691740413,0.448858543,0.121466431,0.12907586,0.023012869
3631,Hf67Nb18Si15,0.2,Hf67 Nb18 Si15,0.016939886,0.020833144,0.06164414,1.444,0.315730281,5.68,4.990438258,2.85,0.50690516,140.5242734,81.18244848,1.4645,0.223853386,55.79,17.49335683,0.000150255,47.63,63.2597809,2427.07,460.2294372,-0.380774134,0.134218289,0.022123894,0.151917404,0.691740413,0.495687734,0.114606443,0.134751908,0.06584659
3632,Hf68Si15V17,0.2,Hf68 Si15 V17,0.028708837,0.028708837,0.020669275,1.4461,0.324407475,5.67,5.046289227,2.85,0.512091556,134.24608,92.95823783,1.4485,0.235097807,55.93,17.64084184,0.000150265,43.41,64.35551932,2328.24,422.4068234,-0.38172895,0.146092038,0.021913806,0.136596056,0.695398101,0.440846564,0.121212566,0.128183981,0.027362808
3633,Hf68Nb17Si15,0.2,Hf68 Nb17 Si15,0.016235593,0.020260645,0.06164414,1.441,0.318815553,5.67,5.046289227,2.85,0.512091556,141.3801096,81.90022122,1.4655,0.22646184,55.76,17.68725985,0.000150257,47.32,63.9965034,2424.63,462.7511339,-0.377609936,0.133674215,0.021913806,0.149013879,0.695398101,0.484583543,0.114628997,0.134204521,0.067362939
3634,Hf69Si15V16,0.2,Hf69 Si15 V16,0.027272156,0.027272156,0.007614996,1.4428,0.327498833,5.66,5.105939473,2.85,0.517657933,135.521565,93.39156083,1.4505,0.237662137,55.89,17.85101931,0.000150267,43.33,65.09735168,2331.47,427.2311046,-0.375854139,0.1447178,0.02170767,0.134587554,0.698986975,0.432509589,0.120937454,0.127169844,0.032008428
3635,Hf69Nb16Si15,0.2,Hf69 Nb16 Si15,0.01553189,0.019647785,0.064807407,1.438,0.322075551,5.66,5.105939473,2.85,0.517657933,142.2359458,82.65761638,1.4665,0.229235392,55.73,17.89448195,0.000150259,47.01,64.77934708,2422.19,465.5328971,-0.373913941,0.133140376,0.02170767,0.146164978,0.698986975,0.473163556,0.114642428,0.13349902,0.069154017
3639,Cu30Hf70Ni0,0.2,Cu30 Hf70,-0.000934058,0.023761395,0.141421356,1.48,0.424264069,6.1,4.949747468,3,0,144.0068,81.27768186,1.49,0.141421356,56.6,15.55634919,2.43E-07,136.1,266.5792565,2161.531,811.9212194,-0.081527715,0.106918239,0,0.27672956,0.616352201,0.768755131,0.098815648,0.09187902,-0.027312575
3640,Hf70Si15V15,0.2,Hf70 Si15 V15,0.025835971,0.025835971,0.009421114,1.4395,0.330768899,5.65,5.169700809,2.85,0.523634938,136.79705,93.84519329,1.4525,0.240379404,55.85,18.07555826,0.000150268,43.25,65.89152865,2334.7,432.3474559,-0.369449593,0.143369176,0.021505376,0.132616487,0.702508961,0.42383045,0.120641157,0.126019777,0.036973918
3641,Hf70Nb15Si15,0.2,Hf70 Nb15 Si15,0.014828777,0.018994563,0.070710678,1.435,0.325526868,5.65,5.169700809,2.85,0.523634938,143.091782,83.45852885,1.4675,0.232188049,55.7,18.11611295,0.000150261,46.7,65.61225299,2419.75,468.5954476,-0.369617568,0.132616487,0.021505376,0.143369176,0.702508961,0.461418095,0.114646792,0.13261256,0.071258982
3642,Hf71Si15V14,0.2,Hf71 Si15 V14,0.024400284,0.024400284,0.022793127,1.4362,0.334235609,5.64,5.237926578,2.85,0.530057332,138.072535,94.32161751,1.4545,0.243264262,55.81,18.31569661,0.000150269,43.17,66.74251947,2337.93,437.7833027,-0.362465432,0.142045455,0.021306818,0.130681818,0.705965909,0.41478946,0.120323724,0.124720204,0.042283578
3643,Hf71Nb14Si15,0.2,Hf71 Nb14 Si15,0.014126253,0.018300979,0.078740079,1.432,0.329188272,5.64,5.237926578,2.85,0.530057332,143.9476182,84.30736574,1.4685,0.235335671,55.67,18.35338794,0.000150263,46.39,66.49968271,2417.31,471.9624033,-0.364645108,0.132102273,0.021306818,0.140625,0.705965909,0.449335174,0.114642146,0.131521021,0.073719663
3644,Hf72Si15V13,0.2,Hf72 Si15 V13,0.022965093,0.022965093,0.036746372,1.4329,0.337919346,5.63,5.31101873,2.85,0.536964684,139.34802,94.82366011,1.4565,0.246333356,55.77,18.5728424,0.000150271,43.09,67.65540932,2341.16,443.5698039,-0.354849044,0.140745954,0.021111893,0.128782548,0.709359606,0.405363887,0.119985192,0.123258348,0.047960674
3645,Hf72Nb13Si15,0.2,Hf72 Nb13 Si15,0.013424319,0.017567034,0.087154566,1.429,0.33308109,5.63,5.31101873,2.85,0.536964684,144.8034544,85.20913653,1.4695,0.238696284,55.64,18.60771203,0.000150265,46.08,67.44670744,2414.87,475.6607751,-0.358913724,0.131597467,0.021111893,0.137931034,0.709359606,0.436900004,0.114628544,0.130199587,0.076579735
3646,Hf73Si15V12,0.2,Hf73 Si15 V12,0.0215304,0.0215304,0.050804184,1.4296,0.341843391,5.62,5.389436437,2.85,0.544402222,140.623505,95.35455847,1.4585,0.249605686,55.73,18.84860405,0.000150272,43.01,68.63600858,2344.39,449.7425213,-0.346546126,0.139470014,0.020920502,0.126917713,0.712691771,0.395527261,0.119625583,0.121623249,0.054025726
3647,Hf73Nb12Si15,0.2,Hf73 Nb12 Si15,0.012722974,0.016792727,0.082090045,1.426,0.337229669,5.62,5.389436437,2.85,0.544402222,145.6592906,86.16956305,1.4705,0.242290471,55.61,18.88069051,0.000150266,45.77,68.45911647,2412.43,479.7215727,-0.352333931,0.131101813,0.020920502,0.135285914,0.712691771,0.424094344,0.114606036,0.128623739,0.079883205
3648,Hf74Si15V11,0.2,Hf74 Si15 V11,0.020096203,0.020096203,0.044309295,1.4263,0.346034466,5.61,5.47370668,2.85,0.552421884,141.89899,95.91804302,1.4605,0.253103049,55.69,19.14482733,0.000150274,42.93,69.69098688,2347.62,456.3422424,-0.337502358,0.138217001,0.02073255,0.125086386,0.715964064,0.385248453,0.119244909,0.119807224,0.060494019
3649,Hf74Nb11Si15,0.2,Hf74 Nb11 Si15,0.01202222,0.015978058,0.075865378,1.423,0.341661948,5.61,5.47370668,2.85,0.552421884,146.5151268,87.19521476,1.4715,0.246141842,55.58,19.17416584,0.000150268,45.46,69.54355045,2409.99,484.1805489,-0.344810842,0.130615066,0.02073255,0.132688321,0.715964064,0.410895631,0.114574671,0.126770818,0.083671892
3651,Hf75Si15V10,0.2,Hf75 Si15 V10,0.018662503,0.018662503,0.030284646,1.423,0.350523418,5.6,5.564437345,2.85,0.561083608,143.174475,96.51843964,1.4625,0.256850583,55.65,19.46364132,0.000150275,42.85,70.82803902,2350.85,463.4159998,-0.327665946,0.136986301,0.020547945,0.123287671,0.719178082,0.374490414,0.118843168,0.117807924,0.067372053
3652,Hf75Nb10Si15,0.2,Hf75 Nb10 Si15,0.011322054,0.015123027,0.062360956,1.42,0.346410162,5.6,5.564437345,2.85,0.561083608,147.370963,88.29367636,1.4725,0.250277624,55.55,19.49026348,0.00015027,45.15,70.7076663,2407.55,489.0791233,-0.336246609,0.130136986,0.020547945,0.130136986,0.719178082,0.39727578,0.114534494,0.124622458,0.087981385
3653,Hf76Si15V9,0.2,Hf76 Si15 V9,0.0172293,0.017350298,0.016462257,1.4197,0.355346066,5.59,5.662333568,2.85,0.570456951,144.44996,97.16079864,1.4645,0.260877451,55.61,19.80751555,0.000150276,42.77,72.05609203,2354.08,471.0183422,-0.316991323,0.135777325,0.020366599,0.121520706,0.72233537,0.3632084,0.118420344,0.115631155,0.074652585
3654,Hf76Nb9Si15,0.2,Hf76 Nb9 Si15,0.010622479,0.014227635,0.049216077,1.417,0.351511721,5.59,5.662333568,2.85,0.570456951,148.2267992,89.4737573,1.4735,0.254729385,55.52,19.83144903,0.000150272,44.84,71.960343,2405.11,494.4655359,-0.326544622,0.129667346,0.020366599,0.127630686,0.72233537,0.383199503,0.114485551,0.122168198,0.092834803
3655,Hf77Si15V8,0.2,Hf77 Si15 V8,0.015796594,0.016162664,0.004985185,1.4164,0.360544274,5.58,5.768218328,2.85,0.580623127,145.725445,97.85105841,1.4665,0.2652177,55.57,20.17933217,0.000150278,42.69,73.38556603,2357.31,479.2129374,-0.305444345,0.134589502,0.020188425,0.119784657,0.725437416,0.351347407,0.117976407,0.113294709,0.082307873
3656,Hf77Nb8Si15,0.2,Hf77 Nb8 Si15,0.009923493,0.013291882,0.03681787,1.414,0.357010325,5.58,5.768218328,2.85,0.580623127,149.0826354,90.74575613,1.4745,0.259533966,55.49,20.20060028,0.000150274,44.53,73.31194082,2402.67,500.3963028,-0.315616284,0.129205922,0.020188425,0.125168237,0.725437416,0.368621847,0.114427882,0.11941079,0.09823343
3657,Hf78Si15V7,0.2,Hf78 Si15 V7,0.014364385,0.014910897,0.013367806,1.4131,0.366167313,5.57,5.883058636,2.85,0.591677592,147.00093,98.59625546,1.4685,0.269911359,55.53,20.58247763,0.000150279,42.61,74.82870609,2360.54,488.0746121,-0.293009246,0.133422282,0.020013342,0.118078719,0.728485657,0.338838301,0.117511315,0.110833405,0.09028074
3658,Hf78Nb7Si15,0.2,Hf78 Nb7 Si15,0.009225097,0.012315766,0.026246693,1.411,0.362957375,5.57,5.883058636,2.85,0.591677592,149.9384716,92.12179744,1.4755,0.264734644,55.46,20.6010988,0.000150276,44.22,74.77463119,2400.23,506.9380716,-0.303391341,0.128752502,0.020013342,0.122748499,0.728485657,0.353484485,0.114361527,0.116373782,0.104143033
3659,Hf79Si15V6,0.2,Hf79 Si15 V6,0.012932672,0.013594999,0.020548047,1.4098,0.372273623,5.56,6.007999242,2.85,0.603733382,148.276415,99.40479693,1.4705,0.275005847,55.49,21.02096071,0.000150281,42.53,76.4000092,2363.77,497.6919775,-0.279697367,0.132275132,0.01984127,0.116402116,0.731481481,0.3255917,0.117025012,0.108305452,0.098473325
3660,Hf79Nb6Si15,0.2,Hf79 Nb6 Si15,0.00852729,0.011299289,0.020548047,1.408,0.369413796,5.56,6.007999242,2.85,0.603733382,150.7943078,93.61626596,1.4765,0.270382646,55.43,21.03694781,0.000150278,43.91,76.3628211,2397.79,514.170011,-0.289832802,0.128306878,0.01984127,0.12037037,0.731481481,0.337709815,0.114286523,0.113112108,0.110474551
3661,Hf80Si15V5,0.2,Hf80 Si15 V5,0.011501457,0.012214968,0.023570226,1.4065,0.378933106,5.55,6.144406509,2.85,0.616925453,149.5519,100.2868186,1.4725,0.280557813,55.45,21.49956612,0.000150282,42.45,78.11678016,2367,508.1708492,-0.265556843,0.131147541,0.019672131,0.114754098,0.73442623,0.311487702,0.116517426,0.105799876,0.105799876
3662,Hf80Nb5Si15,0.2,Hf80 Nb5 Si15,0.007830073,0.010242451,0.023570226,1.405,0.376452411,5.55,6.144406509,2.85,0.616925453,151.650144,95.24637296,1.4775,0.276539112,55.4,21.51292565,0.00015028,43.6,78.09370567,2395.35,522.1869268,-0.274956971,0.127868852,0.019672131,0.118032787,0.73442623,0.321191008,0.114202906,0.109726239,0.109726239
3663,Hf81Si15V4,0.2,Hf81 Si15 V4,0.010070738,0.010770805,0.032998316,1.4032,0.386230156,5.54,6.293926314,2.85,0.631416407,150.827385,101.2546615,1.4745,0.286635559,55.41,22.02405729,0.000150283,42.37,79.99986515,2370.23,519.6387627,-0.250680293,0.130039012,0.019505852,0.11313394,0.737321196,0.296357166,0.11598847,0.103443624,0.103443624
3664,Hf81Nb4Si15,0.2,Hf81 Nb4 Si15,0.007133445,0.00914525,0.032998316,1.402,0.384161083,5.54,6.293926314,2.85,0.631416407,152.5059802,97.03290478,1.4785,0.283277686,55.37,22.03478829,0.000150281,43.29,79.98799746,2392.91,531.1033799,-0.258856732,0.127438231,0.019505852,0.11573472,0.737321196,0.303773789,0.114110707,0.106379556,0.106379556
3665,Hf82Si15V3,0.2,Hf82 Si15 V3,0.009249012,0.009249012,0.044969125,1.3999,0.394267728,5.53,6.458561585,2.85,0.647404163,152.10287,102.323516,1.4765,0.293322294,55.37,22.60144783,0.000150285,42.29,82.0746341,2373.46,532.2510234,-0.235202304,0.128949065,0.01934236,0.111540941,0.740167634,0.279943522,0.115438043,0.101404053,0.101404053
3666,Hf82Nb3Si15,0.2,Hf82 Nb3 Si15,0.006437408,0.008007688,0.044969125,1.399,0.392646912,5.53,6.458561585,2.85,0.647404163,153.3618164,99.00122713,1.4795,0.290687989,55.34,22.6095405,0.000150283,42.98,82.0709031,2390.47,541.0592076,-0.241718728,0.127014829,0.01934236,0.113475177,0.740167634,0.285219097,0.114009958,0.103314955,0.103314955
3667,Hf83Si15V2,0.2,Hf83 Si15 V2,0.007617104,0.007617104,0.044969125,1.3966,0.403172878,5.52,6.640777861,2.85,0.665132401,153.378355,103.5123075,1.4785,0.300720567,55.33,23.24037114,0.000150286,42.21,84.37231811,2376.69,546.1989464,-0.219265899,0.127877238,0.019181586,0.109974425,0.742966752,0.261810229,0.114866029,0.099875041,0.099875041
3668,Hf83Nb2Si15,0.2,Hf83 Nb2 Si15,0.00574196,0.006829765,0.044969125,1.396,0.402041977,5.52,6.640777861,2.85,0.665132401,154.2176526,101.1826547,1.4805,0.298880342,55.31,23.24580507,0.000150285,42.67,84.37345316,2388.03,552.227051,-0.22380307,0.126598465,0.019181586,0.111253197,0.742966752,0.265112169,0.113900688,0.100854663,0.100854663
3669,Hf84Si15V1,0.2,Hf84 Si15 V1,0.005985044,0.005985044,0.032998316,1.3933,0.413104464,5.51,6.843649672,2.85,0.684905047,154.65384,104.8449347,1.4805,0.308958408,55.29,23.95159301,0.000150288,42.13,86.93186416,2379.92,561.7212903,-0.202907282,0.126823082,0.019023462,0.108433735,0.745719721,0.241036201,0.114272294,0.099016352,0.099016352
3670,Hf84Nb1Si15,0.2,Hf84 Nb1 Si15,0.005047101,0.005611479,0.032998316,1.393,0.412511288,5.51,6.843649672,2.85,0.684905047,155.0734888,103.616354,1.4815,0.307992324,55.28,23.95433478,0.000150287,42.36,86.93434634,2385.59,564.8228082,-0.205291689,0.126188966,0.019023462,0.10906785,0.745719721,0.242561793,0.113782922,0.0993294,0.0993294
3671,Hf85Nb0Si15,0.2,Hf85 Si15,0.004352832,0.004352832,0.023570226,1.39,0.424264069,5.5,7.071067812,2.85,0.707106781,155.929325,106.3520419,1.4825,0.318198052,55.25,24.74873734,0.000150289,42.05,89.80256121,2383.15,579.1204538,-0.238595992,0.125786164,0.018867925,0.106918239,0.748427673,0.213276047,0.113656686,0.098771605,0.098771605
3672,Au22.5B10Er67.5,0.2,Au22.5 B10 Er67.5,-0.004559853,0.017203331,0.031180478,1.6125,0.794677059,13.225,1.775151484,2.9,0.431331093,158.298403,72.82951378,1.57,0.41819101,39.2,36.14956013,1.00E+11,84.825,182.2596857,1752.14925,396.4112909,-0.633856155,0.115447154,0.006504065,0.146341463,0.731707317,0.202082223,0.170342401,0.110627553,-0.12351163
3673,B16Fe82Ho2,0.2,B16 Fe82 Ho2,-0.000567597,0.010477162,0.034783866,1.8516,0.213824589,8.9,3.497820466,2.84,0.667550254,50.8212664,42.2056049,1.319,0.383205972,64.24,19.81198094,1.60E+11,70.24,38.0258184,1895.54,360.8980124,-0.090590402,0.273972603,0.021917808,0.673972603,0.030136986,0.583998038,0.131447004,0.079398148,0.079398148
3674,B16Fe80Ho4,0.2,B16 Fe80 Ho4,-0.007740056,0.01650958,0.030315149,1.8396,0.253365804,9,3.466876226,2.84,0.635488909,53.0029728,48.79549615,1.326,0.379080365,63.48,21.34379751,1.60E+11,68.96,38.42600281,1894,345.2075741,-0.145772589,0.27027027,0.021621622,0.648648649,0.059459459,0.636949831,0.145892867,0.08829145,0.08829145
3675,B16Fe76Ho8,0.2,B16 Fe76 Ho8,-0.023638044,0.025889018,0.042794917,1.8156,0.3021806,9.2,3.417649465,2.84,0.586738694,57.3663856,57.12869544,1.34,0.373974006,61.96,23.44543718,1.60E+11,66.4,38.94615872,1890.92,321.6813284,-0.219753572,0.263157895,0.021052632,0.6,0.115789474,0.705441167,0.168702703,0.103310487,0.103310487
3676,Cu40Mg59Y1,0.2,Cu40 Mg59 Y1,-0.025032772,0.025032772,0.047565744,1.5451,0.413401442,5.61,6.277100659,1.82,1.402664054,40.6474085,28.18203243,1.443,0.116291832,72.12,6.788742685,3.88E-08,254.57,170.5253771,1105.668,318.5856776,-0.034087876,0.285204991,0,0.714795009,0,2.000903366,0.115402904,0.04727734,0.04727734
3677,Cu30Mg69Y1,0.2,Cu30 Mg69 Y1,0.02733441,0.02733441,0.069761498,1.4861,0.411621713,4.71,6.253795528,1.62,1.404399332,36.7233085,28.38333138,1.458,0.116483753,72.22,7.238860857,4.15E-08,230.57,169.7798122,1062.191,322.1037614,-0.02362596,0.360934183,0,0.639065817,0,2.010379112,0.105460528,0.042683436,0.011865928
