,pretty_formula,D_max,composition,mean simul. packing efficiency,mean abs simul. packing efficiency,dist from 1 clusters |APE| < 0.010,PymatgenData mean X,PymatgenData std_dev X,PymatgenData mean group,PymatgenData std_dev group,PymatgenData mean block,PymatgenData std_dev block,PymatgenData mean atomic_mass,PymatgenData std_dev atomic_mass,PymatgenData mean atomic_radius,PymatgenData std_dev atomic_radius,PymatgenData mean mendeleev_no,PymatgenData std_dev mendeleev_no,PymatgenData mean electrical_resistivity,PymatgenData mean thermal_conductivity,PymatgenData std_dev thermal_conductivity,PymatgenData mean melting_point,PymatgenData std_dev melting_point,Miedema_deltaH_amor,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,Yang omega,Yang delta,Miedema_deltaH_ami,Miedema_deltaH_am_min
2739,B4Fe88Zr8,0.2,B4 Fe88 Zr8,0.012707191,0.014127873,0.051448164,1.7984,0.308916513,7.88,3.226726624,2.96,0.420084025,56.87396,28.77696776,1.39,0.251831526,61.04,12.95467211,40000000000,73.32,38.80437362,1857.88,282.933244,-0.144518044,0.267379679,0.005347594,0.727272727,0,0.589800803,0.093965762,0.077856608,0.077856608
2740,B2Fe90Zr8,0.2,B2 Fe90 Zr8,0.007573898,0.008911778,0.035913729,1.7942,0.327091523,7.78,3.074404831,2.98,0.327088519,57.77464,27.34340127,1.401,0.206987648,60.54,11.39993488,20000000000,74.38,39.40853653,1847.12,261.455299,-0.086490997,0.263852243,0.002638522,0.733509235,0,0.604707783,0.082982128,0.071163543,0.071163543
2741,Co88V4Zr8,0.2,Co88 V4 Zr8,-0.000405431,0.001408377,0.03030707,1.826,0.330607729,8.44,3.269736453,3,0,61.1967916,19.27530148,1.366,0.116316,62.4,9.451890567,9.54E-08,91.08,51.85854629,1813.4,264.2609005,-0.112788907,0.236966825,0,0.763033175,0,0.492597364,0.070468577,0.070872517,0.022725953
2742,Co84V8Zr8,0.2,Co84 V8 Zr8,-0.003259363,0.003259363,0.020995626,1.816,0.298576167,8.28,3.131583973,3,0,60.8771238,17.34777573,1.366,0.102247472,62,8.838834765,1.01E-07,88.32,50.52204739,1830,268.5054384,-0.137164447,0.241545894,0,0.758454106,0,0.562712643,0.07068018,0.073207963,0.020139949
2743,Al62Ni30Zr8,0.2,Al62 Ni30 Zr8,-0.008913833,0.020854203,0.009483714,1.6776,0.235120531,11.38,3.553357318,2.38,0.673628264,41.63449393,28.34518727,1.304,0.118445244,73.62,12.93545075,7.30E-08,174.84,109.2513253,1267.3914,608.1622975,-0.626797653,0.386100386,0.11969112,0.494208494,0,0.303944252,0.065186994,0.102537088,-0.104593588
2744,Al64Ni28Zr8,0.2,Al64 Ni28 Zr8,-0.011850567,0.021730032,0.037178603,1.6716,0.233969597,11.44,3.603795468,2.36,0.675052741,41.0002567,28.6574202,1.302,0.120126516,73.88,13.0984587,7.21E-08,177.72,110.0255436,1251.5008,612.6410677,-0.608542227,0.396825397,0.126984127,0.476190476,0,0.301083635,0.06394644,0.098176544,-0.097165032
2745,Al66Ni26Zr8,0.2,Al66 Ni26 Zr8,-0.01479052,0.02278091,0.043677137,1.6656,0.232813139,11.5,3.660222227,2.34,0.67645077,40.36601948,29.00224085,1.3,0.122007408,74.14,13.27955782,7.12E-08,180.6,110.8649076,1235.6102,617.5051642,-0.588988458,0.408163265,0.134693878,0.457142857,0,0.298236345,0.062617154,0.093870591,-0.089712239
2746,Al68Ni24Zr8,0.2,Al68 Ni24 Zr8,-0.017733691,0.024006838,0.015689291,1.6596,0.231639282,11.56,3.723555406,2.32,0.677834389,39.73178225,29.38534577,1.298,0.124118514,74.4,13.48171935,7.03E-08,183.48,111.7830911,1219.7196,622.8341208,-0.568202578,0.420168067,0.142857143,0.43697479,0,0.295377682,0.061194243,0.089689181,-0.082332259
2747,Al70Ni22Zr8,0.2,Al70 Ni22 Zr8,-0.020680082,0.025407817,0.013587324,1.6536,0.230433991,11.62,3.794941597,2.3,0.679216958,39.09754502,29.81383251,1.296,0.126498053,74.66,13.70864928,6.94E-08,186.36,112.7970634,1203.829,628.726688,-0.546209895,0.432900433,0.151515152,0.415584416,0,0.292474572,0.059671909,0.085684683,-0.075093456
2748,Al84Ni8Zr8,0.2,Al84 Ni8 Zr8,0.020208314,0.020208314,0.008164966,1.6116,0.218704865,12.04,4.72180628,2.16,0.69084928,34.65788442,35.3398976,1.282,0.157393543,76.48,16.64399974,6.31E-08,206.52,125.613404,1092.5948,703.415181,-0.343800615,0.549450549,0.230769231,0.21978022,0,0.263293736,0.045412946,0.059570852,-0.022688275
2749,Si70Ti22Zr8,0.2,Si70 Ti22 Zr8,0.004223344,0.007900409,0.013587324,1.7752,0.292438989,11,6.792169584,2.3,0.679216958,37.48851,26.37221407,1.202,0.237129139,74.64,23.46661241,0.000700123,111.68,86.75938891,1778.16,217.0351344,-0.223368827,0.5,0.35,0.15,0,0.195096199,0.141175821,0.119113555,-0.061969947
2750,Co89.7Cr2Zr8.3,0.2,Co89.7 Cr2 Zr8.3,0.000223056,0.003054495,0.035440439,1.82995,0.353987289,8.525,3.284614807,3,0,61.47458991,20.75741397,1.3676,0.127550169,62.615,9.710478294,9.23E-08,93.489,48.93491265,1806.12,259.8246104,-0.10231481,0.232258065,0,0.767741935,0,0.456480001,0.071190625,0.070600023,0.020166535
2751,Co83.4Cr8.3Zr8.3,0.2,Co83.4 Cr8.3 Zr8.3,-0.004245427,0.004245427,0.028344096,1.81609,0.293509311,8.336,2.862147856,3,0,61.03755293,17.21190281,1.37075,0.103221247,62.174,8.171281772,9.65E-08,93.111,39.24331763,1832.076,267.119354,-0.130656754,0.229966411,0,0.770033589,0,0.672300147,0.070881419,0.075541244,0.018510675
2752,Co89.5V2Zr8.5,0.2,Co89.5 V2 Zr8.5,-0.000326546,0.001556234,0.033453487,1.82825,0.356245831,8.495,3.383026076,3,0,61.51807952,20.85510419,1.367,0.127507512,62.525,9.951377744,9.45E-08,92.075,52.94461587,1806.9,260.120874,-0.108667299,0.235432607,0,0.764567393,0,0.43052335,0.072152473,0.070749007,0.018613439
2753,Co77W14Zr9,0.2,Co77 W14 Zr9,-0.010283966,0.010283966,0.024494897,1.8977,0.394905986,8.13,2.693781276,3,0,79.32632015,70.05913771,1.368,0.092923013,61.39,8.081343829,9.27E-08,102.87,56.50544499,2070.18,1077.171597,-0.128199731,0.198216056,0,0.60753221,0.194251734,0.97398941,0.074508342,0.08625037,-0.022349333
2754,Co82.4Mo8.6Zr9,0.2,Co82.4 Mo8.6 Zr9,-0.006622359,0.011215866,0.038205423,1.85458,0.33024402,8.292,2.873494656,3,0,65.02195268,23.90180351,1.3766,0.110823374,61.962,8.408275953,9.31E-08,96.424,46.18218054,1897.408,584.3934035,-0.131954588,0.230824891,0,0.769175109,0,0.672958114,0.076419084,0.077818196,-0.007692625
2755,B0Co91Zr9,0.2,Co91 Zr9,-0.000247652,0.001711109,0.026263966,1.8305,0.38890873,8.55,3.535533906,3,0,61.83936745,22.83304719,1.368,0.141421356,62.65,10.60660172,9.36E-08,93.07,54.44722215,1800.4,254.5584412,-0.103886609,0.233918129,0,0.766081871,0,0.337156046,0.073798532,0.070992347,0.0109833
2756,B1Fe90Zr9,0.2,B1 Fe90 Zr9,0.002313683,0.004333852,0.025867659,1.7871,0.340682919,7.69,2.960967195,2.99,0.233356906,58.57877,26.26949911,1.408,0.165607194,60.17,10.09337593,10000000000,74.34,39.83356463,1844.91,243.604238,-0.066856656,0.263504611,0.001317523,0.735177866,0,0.590308796,0.080282309,0.070424545,0.070424545
2757,B0Fe91Zr9,0.2,Fe91 Zr9,-0.000247652,0.001711109,0.026263966,1.785,0.353553391,7.64,2.828427125,3,0,59.02911,25.01673081,1.4135,0.106066017,59.92,8.485281374,1.30E-07,74.87,40.30508653,1839.53,224.1528496,-0.034698924,0.261780105,0,0.738219895,0,0.564953458,0.073798532,0.069955461,0.069955461
2758,Al59Ni32Zr9,0.2,Al59 Ni32 Zr9,-0.006724185,0.020464027,0.031094435,1.6808,0.238683125,11.23,3.605269509,2.41,0.668434425,42.91115577,28.4915438,1.309,0.12017565,73.05,13.05465055,7.79E-08,169.84,109.0193247,1295.2273,607.1269911,-0.68260265,0.375234522,0.110694184,0.514071295,0,0.30414315,0.067845509,0.113276384,-0.122725964
2759,Al81Ni10Zr9,0.2,Al81 Ni10 Zr9,0.018616773,0.020561212,0.029439203,1.6148,0.221835637,11.89,4.621293498,2.19,0.687295927,35.93454627,34.68025991,1.287,0.154043117,75.91,16.30942174,6.80E-08,201.52,123.853237,1120.4307,693.2868079,-0.408359269,0.527704485,0.213720317,0.258575198,0,0.264871382,0.049385574,0.066778773,-0.036304802
2760,Co81.2Cr9.6Zr9.2,0.2,Co81.2 Cr9.6 Zr9.2,-0.000833726,0.007579739,0.042008817,1.80828,0.290908009,8.252,2.839727856,3,7.81E-16,61.23798794,17.17176763,1.3732,0.102326063,61.948,8.100542896,1.01E-07,92.34,38.96036049,1840.672,266.493739,-0.152267694,0.230731944,0,0.769268056,0,0.674428382,0.073910823,0.078176442,0.009468256
2761,Co81.8V9Zr9.2,0.2,Co81.8 V9 Zr9.2,-0.007209235,0.007209235,0.042270148,1.8069,0.299061618,8.18,3.124056527,3,0,61.18469651,17.53167577,1.3684,0.103106573,61.72,8.82910622,1.07E-07,86.706,50.3628933,1838.47,267.3003563,-0.164751804,0.244498778,0,0.755501222,0,0.553075679,0.074719988,0.076097939,0.008360957
2762,Co81.6Mo9Zr9.4,0.2,Co81.6 Mo9 Zr9.4,-0.007993233,0.012545416,0.042185949,1.8535,0.331167223,8.26,2.869774496,3,7.88E-16,65.29914312,23.8703745,1.3778,0.110699113,61.87,8.39829288,9.46E-08,96.272,46.31097454,1903.36,584.5097351,-0.140298296,0.231234867,0,0.768765133,0,0.671677194,0.077679911,0.078953491,-0.012144517
2763,Co85.5W5Zr9.5,0.2,Co85.5 W5 Zr9.5,-0.005182307,0.005387274,0.027565858,1.85175,0.391497503,8.375,3.075015375,3,0,68.24616173,55.47899705,1.369,0.115576527,62.125,9.225046125,9.51E-08,96.185,55.52415451,1898.55,838.330026,-0.126643266,0.220385675,0,0.702479339,0.077134986,0.586127039,0.075867293,0.077528621,-0.005508026
2764,B17Ni73Zr10,0.2,B17 Ni73 Zr10,-0.014959333,0.01830198,0.014867839,1.8741,0.286811906,9.91,3.458535326,2.83,0.574037382,53.806452,33.19035062,1.285,0.314208896,68.43,14.63594489,1.70E+11,73.32,44.4525998,1873.57,375.4752402,-0.53653097,0.243605359,0.020706456,0.735688185,0,0.381856714,0.149620605,0.13191453,-0.124267159
2765,B25Co65Zr10,0.2,B25 Co65 Zr10,0.012741024,0.012741024,0.062360956,1.865,0.268567892,9.5,3.517987724,2.75,0.609333348,50.13172675,34.63358921,1.245,0.331438509,68,15.88946971,2.50E+11,74.05,49.78662391,1949.25,357.3795927,-0.582066869,0.285714286,0.035714286,0.678571429,0,0.416194229,0.171271627,0.151382187,-0.170220535
2766,B20Co70Zr10,0.2,B20 Co70 Zr10,-0.004483301,0.014353289,0,1.857,0.275211381,9.3,3.492227394,2.8,0.589767825,52.5378365,33.83200597,1.27,0.321680371,66.9,15.52627506,2.00E+11,77.7,50.24743126,1920.2,352.9606457,-0.537057132,0.273972603,0.02739726,0.698630137,0,0.418278867,0.158215479,0.139366442,-0.135665915
2767,B16Co74Zr10,0.2,B16 Co74 Zr10,-0.018304244,0.022379607,0.006488857,1.8506,0.283425882,9.14,3.477512072,2.84,0.56785281,54.4627243,33.03301309,1.29,0.311334198,66.02,15.16540284,1.60E+11,80.62,50.66628047,1896.96,347.527179,-0.488561358,0.265251989,0.021220159,0.713527851,0,0.419625295,0.146417573,0.128408724,-0.106266712
2768,Co80W10Zr10,0.2,Co80 W10 Zr10,-0.010114242,0.010114242,0.047140452,1.873,0.39571603,8.2,2.84914848,3,0,74.652956,64.56482644,1.37,0.102899151,61.6,8.547445439,9.67E-08,99.3,56.42303451,1996.7,988.1492058,-0.144170965,0.208333333,0,0.645833333,0.145833333,0.768716606,0.077497904,0.084579106,-0.02283997
2769,Co80Mo10Zr10,0.2,Co80 Mo10 Zr10,-0.010343536,0.014892167,0.056655772,1.853,0.331489508,8.2,2.84914848,3,0,65.862956,23.83758666,1.38,0.109812675,61.7,8.333137253,9.68E-08,96.2,46.35413555,1916.8,589.259156,-0.153727404,0.231707317,0,0.768292683,0,0.680734464,0.079533711,0.081101082,-0.019642265
2770,B10Co80Zr10,0.2,B10 Co80 Zr10,0.022750293,0.02378503,0.053452248,1.841,0.30335865,8.9,3.46834424,2.9,0.514495755,57.350056,31.31142644,1.32,0.287484015,64.7,14.39056063,1.00E+11,85,51.47243694,1862.1,333.7015662,-0.386806473,0.253164557,0.012658228,0.734177215,0,0.418470392,0.125785767,0.106972873,-0.05902436
2771,Co80Ni10Zr10,0.2,Co80 Ni10 Zr10,-0.002930223,0.004010905,0.027216553,1.828,0.285100601,8.6,2.678893538,3,0,62.138296,16.62764234,1.37,0.102899151,62.8,8.036680614,9.85E-08,91.4,39.37153346,1800,188.6172595,-0.25123022,0.23255814,0,0.76744186,0,0.634167081,0.076878272,0.091691669,-0.010934667
2772,Co84W6Zr10,0.2,Co84 W6 Zr10,-0.007247419,0.007247419,0.013698698,1.8538,0.393082819,8.32,3.029766852,3,0,69.6566838,57.40652606,1.37,0.113227703,61.96,9.089300557,9.69E-08,96.5,55.81084507,1919.62,870.4779682,-0.137800449,0.218340611,0,0.689956332,0.091703057,0.613399475,0.077459177,0.079778314,-0.01296036
2773,Co85W5Zr10,0.2,Co85 W5 Zr10,-0.006530463,0.006607423,0.020786985,1.849,0.392423529,8.35,3.088322498,3,0,68.40761575,54.75814601,1.37,0.116554303,62.05,9.264967493,9.70E-08,95.8,55.6356069,1900.35,826.7004831,-0.135617453,0.220994475,0,0.701657459,0.077348066,0.572924297,0.07742984,0.07846825,-0.010182153
2774,Co85Mo5Zr10,0.2,Co85 Mo5 Zr10,-0.006653425,0.009455173,0.020786985,1.839,0.350142828,8.35,3.088322498,3,0,64.01261575,23.54796585,1.375,0.120924115,62.1,9.130087106,9.71E-08,94.25,48.98546184,1860.4,506.7150589,-0.139698856,0.233532934,0,0.766467066,0,0.537557049,0.078558921,0.076564084,-0.008264371
2775,B5Co85Zr10,0.2,B5 Co85 Zr10,0.009879083,0.011888885,0.064310205,1.833,0.332633857,8.7,3.48040336,2.95,0.423373692,59.75616575,28.77234065,1.345,0.249338748,63.6,13.2522693,50000000000,88.65,52.50435741,1833.05,310.8512203,-0.267626975,0.243902439,0.006097561,0.75,0,0.406220726,0.104690454,0.084413678,-0.018476737
2776,Co85Ni5Zr10,0.2,Co85 Ni5 Zr10,-0.002937358,0.003516429,0.020786985,1.8265,0.321744948,8.55,2.97632165,3,0,62.15028575,18.82619722,1.37,0.116554303,62.65,8.928964951,9.79E-08,91.85,44.74360922,1802,211.7670489,-0.196047007,0.233918129,0,0.766081871,0,0.52033356,0.077021597,0.080213514,-1.18E-05
2777,Co85Si5Zr10,0.2,Co85 Si5 Zr10,0.001462446,0.005479466,0.020786985,1.826,0.321282806,8.75,3.730294136,2.95,0.423373692,60.61989075,23.71240266,1.3575,0.163323386,63.55,12.93634634,5.01E-05,94.8,51.05897441,1799.95,215.1545956,-0.281225504,0.242424242,0.012121212,0.745454545,0,0.351202215,0.083579445,0.087122038,-0.022359021
2778,B4Co86Zr10,0.2,B4 Co86 Zr10,0.007310595,0.009516772,0.050576919,1.8314,0.340889936,8.66,3.48653819,2.96,0.392862363,60.2373877,28.00999737,1.35,0.237213188,63.38,12.91133503,40000000000,89.38,52.78709588,1827.24,303.7352037,-0.240218466,0.242130751,0.004842615,0.753026634,0,0.400397506,0.099848946,0.080401676,-0.011381696
2779,B2Co88Zr10,0.2,B2 Co88 Zr10,0.002179371,0.004870128,0.024545247,1.8282,0.361216707,8.58,3.504908931,2.98,0.301791429,61.1998316,25.99746916,1.36,0.203363904,62.94,12.01308147,20000000000,90.84,53.48341646,1815.62,284.7058385,-0.182925962,0.238663484,0.002386635,0.758949881,0,0.380766258,0.089289352,0.074651362,-0.000901719
2780,Co88Ni2Zr10,0.2,Co88 Ni2 Zr10,-0.00294149,0.003182413,0.024545247,1.8256,0.356228697,8.52,3.261810112,3,0,62.1574796,20.88590305,1.37,0.129339184,62.56,9.785430335,9.75E-08,92.12,49.74029206,1803.2,233.6966546,-0.153137109,0.234741784,0,0.765258216,0,0.425757888,0.077106621,0.07395766,0.004893754
2781,Co88Si2Zr10,0.2,Co88 Si2 Zr10,-0.001183586,0.002186533,0.024545247,1.8254,0.356021229,8.6,3.632771122,2.98,0.301791429,61.5453216,23.26488103,1.365,0.152808284,62.92,11.83718544,2.01E-05,93.3,52.71486391,1802.38,235.2452213,-0.189671358,0.238095238,0.004761905,0.757142857,0,0.354828385,0.079825249,0.075089321,-0.001444198
2782,Al0Co90Zr10,0.2,Co90 Zr10,-0.002944182,0.002944182,0.015713484,1.825,0.38890873,8.5,3.535533906,3,0,62.1622755,22.83304719,1.37,0.141421356,62.5,10.60660172,9.73E-08,92.3,54.44722215,1804,254.5584412,-0.121701608,0.235294118,0,0.764705882,0,0.330334869,0.077162899,0.072793347,0.003116666
2783,Co85Fe5Zr10,0.2,Co85 Fe5 Zr10,-0.002944182,0.002944182,0.020786985,1.8225,0.319603233,8.45,2.912238327,3,0,62.00786575,18.96300827,1.3725,0.116857436,62.35,8.736714982,9.93E-08,91.3,45.02452162,1806.15,209.1945695,-0.160147091,0.236686391,0,0.763313609,0,0.532597929,0.077162899,0.077044115,0.013121062
2784,Fe9Ni81Zr10,0.2,Fe9 Ni81 Zr10,-0.002795474,0.002795474,0.040092486,1.8448,0.303271299,9.22,3.20738099,3,0,61.690104,17.30579013,1.3745,0.105478389,64.66,9.622142971,1.11E-07,83.21,35.58706544,1775.47,209.9914429,-0.226262206,0.21691974,0,0.78308026,0,0.525220267,0.074620128,0.082772157,0.025662886
2785,Co80Fe10Zr10,0.2,Co80 Fe10 Zr10,-0.002944182,0.002944182,0.027216553,1.82,0.281278593,8.4,2.566755792,3,0,61.853456,16.86410906,1.375,0.103255822,62.2,7.700267375,1.01E-07,90.3,39.80873389,1808.3,184.0780685,-0.188321696,0.238095238,0,0.761904762,0,0.66532803,0.077162899,0.083239795,0.018965086
2786,Fe18Ni72Zr10,0.2,Fe18 Ni72 Zr10,-0.002816013,0.003681223,0.017497795,1.8376,0.259387677,9.04,2.781673043,3,0,61.433748,15.07229809,1.379,0.090648845,64.12,8.345019129,1.13E-07,82.22,30.44492474,1782.94,179.9464629,-0.25787601,0.221238938,0,0.778761062,0,0.67820171,0.07492986,0.089219028,0.05043027
2787,Co72Fe18Zr10,0.2,Co72 Fe18 Zr10,-0.002944182,0.002944182,0.017497795,1.816,0.246117392,8.32,2.247038123,3,0,61.6064004,15.00153547,1.379,0.090648845,61.96,6.74111437,1.05E-07,88.7,34.97364347,1811.74,160.9655548,-0.212398822,0.240384615,0,0.759615385,0,0.826847619,0.077162899,0.087882933,0.034737049
2788,Co70Fe20Zr10,0.2,Co70 Fe20 Zr10,-0.002944182,0.002944182,0.034992711,1.815,0.240131305,8.3,2.191882256,3,0,61.5446365,14.69674407,1.38,0.088465174,61.9,6.575646769,1.05E-07,88.3,34.13559917,1812.6,157.0145382,-0.215885034,0.240963855,0,0.759036145,0,0.860638934,0.077162899,0.088392774,0.039425582
2789,Co67.5Fe22.5Zr10,0.2,Co67.5 Fe22.5 Zr10,-0.002944182,0.002944182,0.014163943,1.81375,0.233713699,8.275,2.132255057,3,0,61.46743162,14.37720467,1.38125,0.086097565,61.825,6.396765171,1.06E-07,87.8,33.22649545,1813.675,152.7682163,-0.219354578,0.241691843,0,0.758308157,0,0.899899084,0.077162899,0.088851728,0.045413357
2790,Co60Fe30Zr10,0.2,Co60 Fe30 Zr10,-0.002944182,0.002944182,0.027216553,1.81,0.219848433,8.2,2,3,0,61.235817,13.73213487,1.385,0.080794664,61.6,6,1.09E-07,86.3,31.1867137,1816.9,143.5237108,-0.22571989,0.243902439,0,0.756097561,0,1.000302704,0.077162899,0.089661733,0.063165861
2791,Fe36Ni54Zr10,0.2,Fe36 Ni54 Zr10,-0.002854078,0.005008824,0.032810718,1.8232,0.223487887,8.68,2.407793254,3,0,60.921036,13.50772356,1.388,0.077948376,63.04,7.223379762,1.18E-07,80.24,26.19111841,1797.88,154.6104947,-0.277249088,0.230414747,0,0.769585253,0,0.883977878,0.0755286,0.093495604,0.093495604
2792,Co54Fe36Zr10,0.2,Co54 Fe36 Zr10,-0.002944182,0.002944182,0.032810718,1.807,0.213062361,8.14,1.930763606,3,0,61.0505253,13.47105968,1.388,0.077948376,61.42,5.792290817,1.12E-07,85.1,30.08689946,1819.48,138.9093138,-0.227978588,0.245700246,0,0.754299754,0,1.063977961,0.077162899,0.090159445,0.076309591
2793,Co50Fe40Zr10,0.2,Co50 Fe40 Zr10,-0.002944182,0.002944182,0.015713484,1.805,0.210192851,8.1,1.898275079,3,0,60.9269975,13.39770565,1.39,0.076564149,61.3,5.694825237,1.13E-07,84.3,29.5486157,1821.2,136.8951272,-0.228493685,0.24691358,0,0.75308642,0,1.098743764,0.077162899,0.09052694,0.084340263
2794,Co45Fe45Zr10,0.2,Co45 Fe45 Zr10,-0.002944182,0.002944182,0.013608276,1.8025,0.20824357,8.05,1.870828693,3,0,60.77258775,13.40862523,1.3925,0.075319831,61.15,5.61248608,1.15E-07,83.3,29.05962041,1823.35,135.422274,-0.228154689,0.248447205,0,0.751552795,0,1.133563754,0.077162899,0.091060704,0.091060704
2795,Co40Fe50Zr10,0.2,Co40 Fe50 Zr10,-0.002944182,0.002944182,0.015713484,1.8,0.208028513,8,1.856953382,3,0,60.618178,13.53150317,1.395,0.07456772,61,5.570860145,1.17E-07,82.3,28.7561088,1825.5,135.0494801,-0.226701803,0.25,0,0.75,0,1.158365196,0.077162899,0.091680288,0.091680288
2796,Fe54Ni36Zr10,0.2,Fe54 Ni36 Zr10,-0.002888129,0.005328517,0.032810718,1.8088,0.21728474,8.32,2.272566162,3,0,60.408324,13.73244026,1.397,0.074311183,61.96,6.817698487,1.23E-07,78.26,25.34683462,1812.82,148.3952343,-0.272024663,0.240384615,0,0.759615385,0,1.001250397,0.076100083,0.096720117,0.096720117
2797,Co36Fe54Zr10,0.2,Co36 Fe54 Zr10,-0.002944182,0.002944182,0.032810718,1.798,0.20912718,7.96,1.855542501,3,0,60.4946502,13.71432327,1.397,0.074311183,60.88,5.566627504,1.19E-07,81.5,28.64282445,1827.22,135.5528063,-0.224622137,0.251256281,0,0.748743719,0,1.170387668,0.077162899,0.0922211,0.0922211
2798,Co30Fe60Zr10,0.2,Co30 Fe60 Zr10,-0.002944182,0.002944182,0.027216553,1.795,0.213111864,7.9,1.870828693,3,0,60.3093585,14.14854735,1.4,0.074535599,60.7,5.61248608,1.21E-07,80.3,28.70056136,1829.8,137.7743727,-0.219499886,0.253164557,0,0.746835443,0,1.173574732,0.077162899,0.093015961,0.093015961
2799,Fe63Ni27Zr10,0.2,Fe63 Ni27 Zr10,-0.002903648,0.005110399,0.023253833,1.8016,0.2232258,8.14,2.261456798,3,0,60.151968,14.46256247,1.4015,0.074956735,61.42,6.784370395,1.26E-07,77.27,25.94307716,1820.29,150.755026,-0.259215908,0.245700246,0,0.754299754,0,1.022176574,0.076375735,0.097930991,0.097930991
2800,Co27Fe63Zr10,0.2,Co27 Fe63 Zr10,-0.002944182,0.002944182,0.023253833,1.7935,0.21632148,7.87,1.887401318,3,0,60.21671265,14.45075882,1.4015,0.074956735,60.61,5.662203955,1.23E-07,79.7,28.84453016,1831.09,139.646681,-0.215704184,0.254129606,0,0.745870394,0,1.167438338,0.077162899,0.093328129,0.093328129
2801,Co22.5Fe67.5Zr10,0.2,Co22.5 Fe67.5 Zr10,-0.002944182,0.002944182,0.014163943,1.79125,0.223021013,7.825,1.925954913,3,0,60.07774387,15.03807789,1.40375,0.076058423,60.475,5.777864738,1.24E-07,78.8,29.23521292,1833.025,143.6319181,-0.207717343,0.255591054,0,0.744408946,0,1.14659987,0.077162899,0.093483172,0.093483172
2802,B22Fe68Zr10,0.2,B22 Fe68 Zr10,0.002413343,0.011630583,0.028284271,1.8262,0.269047197,8.7,3.71400364,2.78,0.598411922,49.47542,33.2808554,1.294,0.346590838,65.3,16.68536792,2.20E+11,62.64,36.58840233,1961.06,326.8985142,-0.498226749,0.307692308,0.033846154,0.658461538,0,0.47050869,0.163644555,0.14194252,0.017937946
2803,B20Fe70Zr10,0.2,B20 Fe70 Zr10,-0.004483301,0.014353289,0,1.822,0.270892246,8.6,3.683098884,2.8,0.589767825,50.3761,32.99771824,1.305,0.341750608,64.8,16.4818741,2.00E+11,63.7,36.74264197,1950.3,324.8183773,-0.476811018,0.303030303,0.03030303,0.666666667,0,0.47723897,0.158215479,0.13693487,0.035454562
2804,Co20Fe70Zr10,0.2,Co20 Fe70 Zr10,-0.002944182,0.002944182,0.034992711,1.79,0.227939733,7.8,1.956038588,3,0,60.000539,15.45021805,1.405,0.076966961,60.4,5.868115763,1.25E-07,78.3,29.56238797,1834.1,146.5923807,-0.201622429,0.256410256,0,0.743589744,0,1.127924031,0.077162899,0.09326103,0.09326103
2805,Fe72Ni18Zr10,0.2,Fe72 Ni18 Zr10,-0.002918163,0.004640304,0.017497795,1.7944,0.238031545,7.96,2.297539668,3,0,59.895612,15.84162246,1.406,0.077881794,60.88,6.892619003,1.28E-07,76.28,27.52882245,1827.76,158.3155181,-0.232250873,0.251256281,0,0.748743719,0,1.001603254,0.076644726,0.097125393,0.097125393
2806,Co18Fe72Zr10,0.2,Co18 Fe72 Zr10,-0.002944182,0.002944182,0.017497795,1.789,0.23263459,7.78,1.985603926,3,0,59.9387751,15.83477274,1.406,0.077881794,60.34,5.956811778,1.26E-07,77.9,29.8939382,1834.96,149.4345627,-0.195581703,0.257069409,0,0.742930591,0,1.10868203,0.077162899,0.092819864,0.092819864
2807,B15Fe75Zr10,0.2,B15 Fe75 Zr10,-0.021765241,0.024690434,0.016222142,1.8115,0.27787887,8.35,3.592688048,2.85,0.561083608,52.6278,32.16570375,1.3325,0.32610212,63.55,15.84239507,1.50E+11,66.35,37.18248293,1923.4,317.5202531,-0.410148908,0.291970803,0.02189781,0.686131387,0,0.49795526,0.143248296,0.122905729,0.073700985
2808,Fe76.5Ni13.5Zr10,0.2,Fe76.5 Ni13.5 Zr10,-0.002925044,0.004310765,0.02928152,1.7908,0.250867645,7.87,2.343594048,3,0,59.767434,16.93628883,1.40825,0.080732603,60.61,7.030782144,1.30E-07,75.785,28.92766258,1831.495,165.2745115,-0.208013032,0.254129606,0,0.745870394,0,0.965906517,0.076776737,0.094202922,0.094202922
2809,B12Fe78Zr10,0.2,B12 Fe78 Zr10,0.027912201,0.027912201,0.057674221,1.8052,0.284287896,8.2,3.523960932,2.88,0.536266444,53.97882,31.53015273,1.349,0.312890279,62.8,15.31798038,1.20E+11,67.94,37.50586011,1907.26,311.001056,-0.358817597,0.285714286,0.017142857,0.697142857,0,0.513700031,0.133124465,0.112634557,0.096053036
2810,B10Fe80Zr10,0.2,B10 Fe80 Zr10,0.022750293,0.02378503,0.053452248,1.801,0.289873197,8.1,3.46834424,2.9,0.514495755,54.8795,31.01428938,1.36,0.301467001,62.3,14.87299171,1.00E+11,69,37.76085742,1896.5,305.262905,-0.318711991,0.281690141,0.014084507,0.704225352,0,0.525856169,0.125785767,0.104686104,0.104686104
